1520382517458706433|@PBGuy71 @JamesMelville Couldn't agree LESS.  Ivermectin and HCQ and Chlorine Dioxide &amp; others would have prevented much of the damage.....the 'vaccines' did NOTHING but harm.|0
1520351882480336899|@creative_amanda @Wolfiesmom demokkkrats manufactured the Russia hoax, Ukraine hoax, smullett hoax lied about ivermectin and hydroxychloroquine and now want to talk to us about ministry of truth. demokkkrats are the same people that say black people aren't smart enough to get a photo ID.|0
1520365886019878912|@callen727 @CBoyForeman @EnderLever @TheFreds @KirstieMAllsopp As long as they didn’t give him Remdesivir as well or he probably wouldn’t be alive now to type! That’s the hospital killer not Covid, of course they say it’s Covid but the organ damage is from the Remdesivir.  The fact they give that for Covid should make people question the jab|0
1520375499599589376|@hiebinator @MeghanMcCain Ivermectin was never proposed to cure the virus. Ivermectin and Quercetin are used to help the zinc get inside the cells to fight the virus.  Now who's spreading "disinformation"?|1
1520335370876981249|@leslibless I'm glad someone noticed.  TWITTER vs REMDESIVIR How Elon Musk's Twitter acquisition quashed the chilling news of the FDA's approval of remdesivir for young children. https://t.co/jI0VEyb2yg|1
1520314673119129600|@OXHarryH1 @TriggaDre_ @tedlieu Who is this "they" Ivermectin &amp; cloroquine are are pennies on the dollar. They have went up in price because the gov BAN them. Whay would they ban them after 60 yrs? Because you cant have an EUA for a vaccine if there is a valid treatment.|0
1520309525521350657|Then why do you kill people with a fake vaccine and Remdesivir https://t.co/IuHLbx2nPl https://t.co/9R0PpT7JBm|0
1520384314558619650|@phillyharper @RowdyKate2 Paxlovid and molnupiravir work for COVID. Ivermectin does NOT work for COVID, and it can have toxicity. No one recommends it: not WHO, CDC, NIH, FDA, EU, any physician societies...just a few confused docs who don't understand properly controlled trials https://t.co/ffaZUQUhc3|0
1520380372030304261|FDA Approved Remdesivir for 28 day old babies.  https://t.co/UwbjV7iS34|1
1520375865300996099|@DHSgov is it misinformation that hydroxychloroquine works?|1
1520364301835456512|@PierreKory Ivermectin was always over the counter... You're happy they're giving it back?|2
1520321675392290816|Flat Earth Ivermectin Baby Killing Vaccinations Global Warming Hoax. https://t.co/MfdrYDRwga|0
1520373582408343552|CUOMO MURPHY WHITMER  WOLF 🛑DENIED LIFE TO THE ELDERLY HYDROXYCHLOROQUINE  MONOCLONAL ANTIBODY IV THERAPY  IVERMECTIN  REGENERON REMDESIVIR https://t.co/CxWuIBld7C|0
1520373189159043072|Ivermectin 12mg is a generic anti-parasitic therapy that is predominantly used to treat a variety of ailments that are primarily determined by parasites and worms of different kinds. https://t.co/C1nU8lnm9J #covid_19 #ivermectin #fda #vidalistatablets #unitedstates #unitedkingdom https://t.co/YeQOfMyEsO|1
1520372332480581633|@shillman1 I hear ivermectin is the new wonder drug.|2
1520380337817534464|@MdBreathe @elonmusk @pmarca What about Paxlovid, Remdesivir and the mRNA vials? Are they allowed to be left into the market?|1
1520372741651804162|TODAY is the LAST DAY!!  Safe-guard, Ivermectin Pour-on and Noromectin will be regular price on MONDAY!!!  COME SEE US TODAY, 8-12 to save big!$!$!$! https://t.co/9GeOl3QsFf|2
1520346481063989248|@Bromley_86 @MatthewHootonNZ As someone who has the kids' Meos, they're great and my son stayed covid free when his dad had it after wearing one in shared areas. Your posts are anti masks &amp; pro ivermectin, so I'll pass on the advice thanks.|2
1520350009681612800|@doihavtasay All the unvaxxed I know that died where given remdesivir. I have 3 family members that all of a sudden died either heart issue or blood clots in a fam w no history of heart issues.|0
1520324718691295232|@Leo_C_Freeman This people are wondering if Ivermectin breaks down the technology. https://t.co/w9bZqpUOAU|1
1520324713830141955|@JamesLynchGTC @HealthySaneBE @matt_quantum @cappuccino64 https://t.co/m6m5DvMtcA "The combination of the terms "acute renal failure" and "remdesivir" yielded a statistically significant disproportionality signal with 138 observed cases instead of the 9 expected. " You should read RFK Jrs book then explain why no implicated company sues|1
1520368451251965952|@jayr1972 @Frank_A_Quiller @Pompey Yes every western government, China, Russia but notably not India. They demanded to conduct their own trial of the Pfizer vaccine and Pfizer ran off.Why ? Ivermectin proved extremely effective in Uttar Pradesh and is now licensed for use in covid here !!!|2
1520382997232590849|@Horsewithnona11 To clarify, Fauci does not make recommendations for drug dosing regimens. That is the FDA's remit. In non-hospitalized patients, remdesivir should start within 7 days of symptom onset.|0
1520382438400311299|@quinky_dink @suzanneleavey If too many Drs. were to prescribe Ivermectin for Covid-19, it could mean that folks that use it for severe arthritic conditions may have to go without. Drug stores were low on it I guess at one point during the Pandemic.|2
1520356739547287553|Ivermectin works.|2
1520323875820781568|@thelexbrooks @ottobound Fenbendazole is basically Ivermectin but is easier to get (e.g. Amazon). You also need to take a range of vitamins alongside it, including vitamins E and K.  https://t.co/5U4ACw3TDd|2
1520352327764692992|JFK 6NK It can help us saving $300, YBGCUQ  #hydroxychloroquine @PlatinumAries  @LongKesh10  @ONeillWing https://t.co/idvGqdHxvf|2
1520365731577311233|@gcsurf123 @KatTimpf Booster shot anyone? A shot that maybe sometimes, almost sorta works but not quite, but we think it will some day.🙄 Now ivermectin does work most of the time. https://t.co/InY5JZchyt, see for yourself dingleberry.🤦🏿‍♂️|2
1520302659886063616|@chedca @HealthySaneBE @matt_quantum @cappuccino64 Why have you changed the subject to a different argument? You are trying to prove remdesivir kills people. Your argument appears to be that the lack of significant mortality difference in ACT1 was due to differences between centres...in a RANDOMISED trial. https://t.co/ESUi3dnp4d|0
1520366970662760448|@mjkpa32 @AwakenWithJP It was also successfully used in India. Oh and why didn't Africa have a huge outbreak when most of the population is on ivermectin?|2
1520357222626246657|@KellyMo35360323 @BeenHavingIt66 @Carawieneke @MDinCanada It was premeditated murder in my opinion.  All these cases are. Take a look at the screen shots I sent in this thread.  Midazolam depresses the respiratory system, and so does Remdesivir. Why would they give someone in respiratory distress these drugs? It can’t be to save them.|0
1520380135664500737|@hiebinator @MeghanMcCain Did it kill the virus or battle the symptoms?  I would rather try ivermectin than take a " vaccine" that does not stop the targeted affliction. Seems to me that it is not much of an effective vax|2
1520360707824533505|@DazdC He was giving medical advice on what drugs to take or not take last night. I'm expecting an ivermectin push later today.|2
1520302041876246528|@atalanta44 @Becstar89 Um ivermectin is less than 8c a dose. But out of patent.|0
1520317550097281024|@JNJMedTech @JNJNews JNJ; JNJ Chose Dark Forces By Deliberately Injecting Humanity With An Illegally Authorized Injection Opportunistically Profiting  ! JNJ Knew Safe Low Cost Over The Counter Therapeutics HCQ &amp; Ivermectin Effectively Beat SARS-2 ! You Broke The Law ! God's Justice Will Come ! https://t.co/yQv5LEX8SR|2
1520375036149907457|Well who would've thought ivermectin has turned out to be the answer after all.. https://t.co/A8CXHeBC5n|1
1520349393370628096|@SThepowerful @ottobound ivermectin available here. Visit:- https://t.co/hM2oQGCCg2|2
1520386990008586240|@FrontlineFlash @drsimonegold @elonmusk @Twitter Yes but please let ppl know that HCQ can increase the QRS wave as well as azithromycin so those with heart rhythm problems shouldn't take this medication. However doxycycline &amp; ivermectin can be used instead. Also doxycycline can become toxic after its expiration date.|2
1520366599752273921|@JGademski The Labor bastardry was enacted at Fed level by the Libs. Do u need reminding that Ivermectin and HCQ was banned first by Fed "Health" bureaucrats and Morrison instituted the first lockdown and NEVER defended any ant lockdown protesters?|0
1520317428613451776|@benedictevans Again, there is a difference between content moderation and censorship. Content moderation for things that are illegal is just fine. Censorship of ideas is dystopian.  Couple of quick ones.  Ivermectin  Lab leak theory  Hunters laptop.  Vaccine side effects.  These are censorship|1
1520378739028287488|@pmarca Some drugs cause psychosis and inhibited reasoning (or pliability). Ivermectin, for instance can do that if taken without professional supervision and observation.  Just sayin'|2
1520375892110942211|@quinky_dink The company that makes ivermectin for humans, Merck, stated in Feb 2021 that there was "No scientific basis for a potential therapeutic effect against COVID-19 from pre-clinical studies" discovered up to that point. They went on to spend millions to develop a Covid treatment drug|1
1520325982413938688|@mccogdog I hear ivermectin works wonders (/s: for the humorless)|2
1520317690929364999|@OperationQu @DirkZiggler79 @Hoover13Barry I’m like ouchhh 😳:  we better take ivermectin for a while just in case 🥴 should it works?????|2
1520331726156746753|@dailytelegraph You mean that corrupt criminal? Has she gone to jail? That would be fantastic.  By the way Ivermectin works...|2
1520317716682395648|@JamesLynchGTC @HealthySaneBE @matt_quantum @cappuccino64 yes, "an IFR or 0.57 is huge" but that was way outside the average. What accounted for difference in patient outcomes between locations that resulted in an IFR of 0.57 when the average was 0.04*? If Remdesivir is an inferior treatment, its use may be responsible for those deaths.|0
1520380157672017920|@MisterAETeaches @beverind @nypost Ivermectin works Hydroxychloroquin works 2020 election was stolen Terrorists are breaching the southern border Covid is a bioweapon Ukraine has biolabs Vitamin C, D3, and zinc help prevent Covid Masks are useless  The vaxx is dangerous   You were saying?|1
1520386250439602177|@rionhaber @PaulDerrington @gcsurf123 @KatTimpf I’m aware of that but I was in Florida during Covid and I lived a completely different reality than ppl here. No lockdowns, masks or social distancing ever and when ppl did get Covid, very few, they used Ivermectin and were fine.|2
1520356232111996928|@TomFitton @jack @eb454 @nypost @Twitter @elonmusk Here is the actual post @jack. Can someone @Twitter explain why @TomFitton was targeted over @elonmusk for posting about hydroxychloroquine.Blood🩸 on Twitters hands for malicious 1A suppression of life saving treatments. Shameful Elon!P.S. HCQ saved Elon from death by malaria.🤦 https://t.co/EvwlkCqfK3|1
1520386236489293825|@DonnaSoucy @NHSenateDems Ivermectin is a human medicine. I would never dream of voting for someone who likes to pretend that it isn't. Why is this quack spreading medical disinformation? I hope Bidens new misinformation board shuts this guy down asap|2
1520352207740227584|@DoctorHenryCT I hear Novichok is the new ivermectin|2
1520377083431636993|@MollyJongFast So was Ingraham. She is the Hydroxychloroquine Queen|1
1520329665747251200|@PoliBard They all had Ivermectin and lived happily ever after.|2
1520369715536969731|@ezralevant Dear Ezra. We knew where the virus came from before the virus came in Canada. The virus is man made, it contains HIV gene. It has not been gone. So mask can protect a little bit for us. Have some Ivermectin and hydroxychloroquine to protect you|2
1520382880706355200|@RepMeijer @WHCOS No offense Mr. Representative. But, how are you worried about this? You were silent for 2 years while the CDC and other Government agencies lied to the world about Covid. Natural Immunity, Age stratified risk, Ivermectin cocktail, masks, ect.   Why speak up now?|0
1520375180568182784|@MerissaHansen17 Ivermectin is so cheap Add a small dosage of zinc And Vit B you set India tested this for under $5 a day per person NO profits!! And it works|2
1520376446958682112|Tennessee Governor Signs Medical Freedom Bill: Ivermectin Available via Pharmacy for COVID-19 https://t.co/N9fdvkFbKc|1
1520301937329070081|@standinarylife @AnnieGullen @P_J_Buckhaults @elonmusk Except the clinical trials for ivermectin show that it isn't effective. The efficacy of Paxlovid is still uncertain, but it is definitely better than ivermectin. There's data... https://t.co/q6Pw7hNnxG https://t.co/Leij26Q1a3|0
1520364237310337024|@Carawieneke Is there data for how many were treated with remdesivir?|1
1520374163302723585|Most importantly prayers to you.  I know little of cancer but saw the other day and looked it up a suggestion from someone. Said go to duck duck go and search “NIH ivermectin cancer”. For what it’s worth. 🙏🏻🙏🏻 https://t.co/nodT4Cuns5|1
1520367253149171714|@AndieforIndie @PeaceFlowerSoul @HighburyHawk @brunapper @benzionjohannon @KasaSaaz But it was our gov who said not to treat the unvaccinated. They got rid of ivermectin and the like.   The failed at forcing everyone to get vaccinated.   We can call ourselves socialist or capitalist but the result is the same so long as the gov has control.|0
1520365990340702208|@gcsurf123 @KatTimpf Actually a family of a man in ICU with covid successfully sued a hospital for NOT using ivermectin in Naperville, Illinois (Edward hospital). He was expected to die. He made a miraculous recovery. I’m from that area originally.|0
1520347448056905729|@Jorgeo65 @DoctorKarl I think you're confusing covid vaccines with ivermectin there @Jorgeo65|1
1520369574205698048|@Matt_f2 @happn_babe @shanlonwu That “talking point “ only exists the world of the Maga / Q clubwhere it was created.  Right next to Ivermectin.|1
1520372233042116608|@DonaldJTrumpJr Take another hit of Hydroxychloroquine and go file the annual trump bankruptcy|1
1520350235771703296|@ACTBrigitte ivermectin available here. Visit:- https://t.co/hM2oQGDa5A|1
1520384467218710529|@20committee I don't think they are going to tell ppl what to believe but rather give them truthful Info on like medical stuff so they don't die choosing Ivermectin over going to the Hospital|0
1520372408959762433|@DavidCulpepper you are right, ivermectin has saved many lives. people can easily buy ivermectin. Visit:- https://t.co/hM2oQGDa5A|2
1520312148110553089|@stephanieseneff Sure, Pfizer wants to sell Paxlovid as new Covid-Drug even if they know before there is a Rebound after 10-14 Days for 10% of the Patients. Does it wonder they still try to hide, suppress and delete the use of known and safer drugs like HCQ and Ivermectin at all costs?|2
1520315145603403776|@MartyMakary Can you disclose your economic links to paxlovid's competitors?   Are you being paid by any ivermectin producing pharmaceutical?|1
1520371463836082178|Top story: Ivermectin / COVID-19 Treatment Guidelines https://t.co/ty6wELVgzG, see more https://t.co/MdXyENp6M6|1
1520324788740317190|@chedca @HealthySaneBE @matt_quantum @cappuccino64 On your second point, said trial shows that when remdesivir was the difference in standard it improved outcome. It did not lead to worse mottality. That is why it became standard treatment. As we have continued later trials showed little difference hence it is being used less.|2
1520358221042511872|@WendyAn04156803 @RonFilipkowski And take ivermectin from the feed store.|1
1520315671493726210|@SakshamSulove @MartyMakary Yep. It began with Ivermectin and hydroxychloroquine.  You're posting on their PR twitter feed.|2
1520367006779940866|@jack How many times did you have proof the #HunterBidenLaptop was REAL or Russia Collusion was a hoax, that A Babbit was murdered, the vaccines were killing people, that #HydroxyChloroquine worked, or @SpeakerPelosi refused security for #J6 ? Do you see now the damage you did?|0
1520318665438150656|@SwerveChris @JLVandelay @elonmusk HCQ and ivermectin have helped my fam with Covid|2
1520367462520438784|@btf1972 @spaghxxt @OlgaInCali Right? Shades of Ivermectin!|0
1520375319924215809|@flowergurl4ever @sea_change111 @RedStateJimy @Jazzmaster222 you can easily buy ivermectin. you can get a lot of medicine from our site. Visit:- https://t.co/hM2oQGDa5A|1
1520387200411652096|@krimmlerAB @minionvee @WHO Hydroxychloroquine as it already cured my daughter in 5 days flat. I have 80 pills remaining. Who do you go see when you are dying from Liver Cancer? https://t.co/FHkNpSJmUJ|2
1520384288457326592|@KylaInTheBurgh @APoppaBear Did you see his COVID misinformation? That’s what started all this. His fight over COVID restrictions at the Tesla plant in Fremont, then his promotion of Hydroxychloroquine, finally his support of Canadian truckers. Twitter’s decision not to allow disinformation triggered him.|1
1520332039488212994|@ChrisKing_161 @PaulGrimshaw15 @itsjillgardner @JimCognito2016 I'm in one of countries where safe and effective early treatments were banned. But I got hold of Ivermectin when I had covid. Didn't even get a cough. Good luck with bioweapon sucker|2
1520313770169544704|@BedTimeOpinion @glarriuz @jack My mom languished w/ Covid for 7 days in rehab (broke her hip), double jabbed, and everyone who saw/treated her were jabbed and masked. Gave her extra vitamin D 🙄 I wasn’t allowed in because I wasn’t jabbed, I lobbied for other treatments. She died alone Day 9 after remdesivir|0
1520376637929529344|@markpoloncarz Just assume they died from the vax, because they were denied life-saving treatment like hcq, ivermectin or monoclonal antibodies, or because they were given the deadly remdesivir, one of the only approved govt pogroms.|0
1520357298929086464|@EdwinJa12324539 Ivermectin?|1
1520364105126883328|Interesting development... "The bill states that a pharmacist can provide Ivermectin to a patient, who is 18 years of age or older" https://t.co/CJPdeQsCI9|1
1520343360816435200|@maggie_erewash @theipaper Should have been dealt with Ivermectin &amp; HCQ before any novel gene therapeutic. The gene therapy didn't stop transmission or infection &amp; now a large question mark over the side effects of those that were coerced by Gov to take it. Average age of death 82.5 Death from covid 6k|0
1520351363686932482|@phweber1 @drsimonegold @elonmusk Ivermectin works for both humand and animals just in different doses because of weight.|2
1520370180416757761|@gcsurf123 @KatTimpf Ivermectin saves lives.   Liberal policies do not.|2
1520371182574448641|Really, you red lasers folks really need to help govern America instead of obstructing. Examples: Ivermectin, bleach, UV tube lights, looking at eclipse without protection, separating kids from parents at border then losing kids and crowned by supporting an insurrection! https://t.co/tci6rAh91e|0
1520369723128659971|@FraiseAdam Ivermectin 🤷🏽 who knows. But lack of authorized treatments feeds the emergency use authorisation for the vaccines doesn't it? https://t.co/9omXNhbctJ|1
1520366733458038785|@Jusrangers Except none of the measures you’ve mentioned truly saves lives, including masks.  Any reason you are unwilling to discuss the quite high efficacy of early treatment with ivermectin, other zinc ionophores, just to name a few?|1
1520320941607292928|@JamesLynchGTC @HealthySaneBE @matt_quantum @cappuccino64 if the average IFR was 0.04 on average why was it so much worse in some places? differences in SOC is undoubtedly a factor. Where it can be shown that there are more appropriate protocols available and the government insists on choosing Remdesivir, then that contributes to deaths|0
1520314364120776704|@UKGovtGoogles Didn’t he die of Ivermectin poisoning when he had Covid?|0
1520312249146957824|@TotallyCanc3l3d Not hearing much about Molnupiravir - things must be even more promising for Merck's why-not-just-use-Ivermectin drug.|0
1520331728291872768|Tennessee: Ivermectin now available over the counter -not being funny. But it's about bloody time  https://t.co/FrxcYxNBfM|1
1520366343492624384|@leftychris3 To say PCR is no good is definitely stupid as it is a key technique for virological diagnosis. To say masks are of no benefit and actually harmful is stupid as well. And the belief that ivermectin works is stupid. I could go on about Gates, Schwab and NWO as well.|2
1520340519490134017|@SteveForbesCEO @realDonaldTrump 1,000,000 of US are DEAD from the Trump Republican Plague/Coronavirus, including these kids. Trump called the Coronavirus "Democrat Fake News" and Face Masks a "Joke". Trump said suntans, drinking bleach, ivermectin and hydroxychloroquine would "cure" it. That is a LIE. @WSJ https://t.co/L9keWfSLRU|0
1520361983002005508|Structure and Classification of Viruses - PubMed  This is why Ivermectin is an effective early treatment for Covid.  https://t.co/SoEjoucPuI|2
1520320018474405888|@MerissaHansen17 Tinfoil Hat Cat knows that Ivermectin should only be prescribed for parasitic infections.   Tinfoil Hat Cat suggest you avoid getting a parasitic infection.|0
1520311880635633665|@RandyRRQuaid President Trump alerted the world to child trafficking. He also gave the world to Hydroxichloriquine and Ivermectin. Both of which were suddenly unavailable in pharmacies in the five eyes countries.|1
1520306951468761088|@WhoCares011813 @ADevotedYogi @TierraHenson @barryjohnreid21 @wjack76995 @ghoppe @mcfunny @pawley_robert @johnnyutah66623 @livefre85257272 @Truth_in_Number @andylumm @UnclebuckJ @JSAHolmes @Bebert701 @Bill20538001 @Kathmarval @BurgerLab12 @markmcdougall13 @nyob7714 @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @Will_holliday1 @NateWeymouth @FineAndBrennan @JohnBee888 @carlsmythe @ItsAllLies1 @ADreyzen @RTheatheist @BioVisionary @ChrisJohnsonMD @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SassyGirlD1 @SaltaoVladimir @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC @sciam @newscientist @whocares Whenever you have time, also try going to https://t.co/4PnHVgkUl7. Go to the search box and type in "ivermectin and cancer".  Nothin' to see here 🙄|0
1520348762794774528|@ripvanwrinkle44 @ottobound RSO with either Ivermectin or Fenbendazole. Great combo.!|2
1520350929005985793|@PennyFarringt14 @MerissaHansen17 Oh and look at the nih website for ivermectin and cancer!!!|1
1520331135405895681|@BLuvedbyHim HCQ, Ivermectin &amp; Quercetin are ALL Zinc Ionophores (also a green tea extract I can’t remember)…|1
1520360346485198851|Tennessee law would allow over-the-counter sale of ivermectin / Washington Examiner ⁦@GovRonDeSantis⁩  https://t.co/aqqFax0yNV|1
1520318783700697088|@Spiro_Ghost @DrSemaDeWolfe Yep, and no one seems to care that this happened: TWITTER VS REMDESIVIR: How Elon Musk's Twitter acquisition quashed the chilling news of the FDA's approval of remdesivir for young children https://t.co/jI0VEyb2yg|1
1520302428045852672|@SA_Mum It made me realize how easily things can be manipulated. It can go something like this: Spray an allergen in the air. People prone to allergies go get "tested for covid" the tests say "oh yes, this is a new variant" Viola! A brand new pandemic🤔Bring out the poisonous remdesivir!|0
1520382750687170560|lvermectin - Now Easily Accessible in Tennessee Without Prescription  - https://t.co/rWZ35LuNyi|2
1520375733662945280|Wo smell of hand sanitizer permeating through dimensions, the gourmet taste of Dolo and Ivermectin, the 3D experience of getting scammed for Oxy tank. Nahi bhoolunga mein nahi bhoolunga. https://t.co/HAG2gpek9h https://t.co/SP4CY6ib5T|0
1520327301744906240|Why are Republicans not pushing for Ivermectin to be over the counter drug???  Republicans are useless...|0
1520321803784265728|@RealMiniAOC @elonmusk I want to know who to sue after finding out they suppressed info about drugs that truly worked.  And search ivermectin and cancer on the NIH website. Freaking outrageous. How many have died from lies and suppression?|0
1520376751557431296|@Jc409John @robertsgm @michaeljknowles https://t.co/y72Y4nFFFc  Research is really easy these days, you should try it.|2
1520381897288912896|Weekend reads: Surgeon on trial over experiments; hydroxychloroquine-promoting doctor reprimanded; questions about concussion research https://t.co/CvE3uO2P7f|1
1520352299192926211|Thought for today: The people who would take medical advice from Musk are no doubt also taking Ivermectin and waving flags.|0
1520305922861453312|@OXHarryH1 @TriggaDre_ @tedlieu Another paper from the NIH that doesnt meet the narrative therefore your standards. https://t.co/X7oG40iap4|1
